index,analysis_type,feature_set,detail,features,n_features_mean,n_features_std,top25_threshold_train_mean,top25_threshold_train_std,positive_rate_test_mean,positive_rate_test_std,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,balanced_accuracy_mean,balanced_accuracy_std
82,forward_selection,step_17_add_previous_visit_month,previous_visit_month,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude, previous_visit_month",19.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8038103885123048,0.013549638615232675,0.8884807187821393,0.019906821130036285,0.7273020950691977,0.02918094627411074,0.6700508767185985,0.04112653489586646,0.7965843347658083,0.02655460847516642,0.8380310208046284,0.01594740856998691
83,forward_selection,step_18_add_Avg_Household_Size,Avg_Household_Size,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude, previous_visit_month, Avg_Household_Size",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.802563021891031,0.01352448508750452,0.8883835802890166,0.019955205322230607,0.7251255371695944,0.026080728030626103,0.6675740440883132,0.03470162977842735,0.7944566751913401,0.024652736806248583,0.8366286086310657,0.014715189349746317
84,forward_selection,step_19_add_orientation,orientation,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude, previous_visit_month, Avg_Household_Size, orientation",21.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8010067660569309,0.010670145684423735,0.8919455777881466,0.020857958796410607,0.7257746174903333,0.03561241392372935,0.6680628826423218,0.052458135488066,0.796857122907557,0.028996623213795675,0.8375569350155745,0.017446299184705954
85,leave_one_out,minus_Avg_Household_Size,Avg_Household_Size,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.80127072158455,0.01054026904094091,0.892286796433918,0.02073637756320724,0.7265941859764327,0.034466457747126075,0.6691129560038287,0.050561221414343,0.796951685555311,0.027054895625335095,0.8379137686187594,0.017534857534313265
86,leave_one_out,minus_Daytime_Population_Pressure,Daytime_Population_Pressure,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8006154422060543,0.01032580694135374,0.8921124165700245,0.02085186774555032,0.7198244715305339,0.03598214800356128,0.6627671728211231,0.05441532423717635,0.7903795815363985,0.03023931799884935,0.8332329046294721,0.018816899153650896
87,leave_one_out,minus_Pct_Age_15_34,Pct_Age_15_34,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8003215518121631,0.011906584774420123,0.8911246449988095,0.020515624605981404,0.718345076542544,0.0360253980285527,0.6614362947540517,0.05101574896066702,0.7880046042678043,0.030434805325465497,0.8320165271020524,0.019885514791499893
88,leave_one_out,minus_Unemployment_Rate,Unemployment_Rate,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8028300314944495,0.01021693010155692,0.893265284732955,0.0209508704968174,0.7253395687724238,0.030792035691347214,0.6671859394193155,0.051035449046161814,0.79782457153458,0.03117842891428357,0.8377015350643401,0.015778356677648514
89,leave_one_out,minus_UrbanRural_Class,UrbanRural_Class,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.799535201516829,0.012394585435055009,0.8916062573117027,0.02059524824013601,0.7207244746316424,0.04081717026642037,0.6608594413076608,0.05538669230554883,0.7943875829912085,0.027895754509971674,0.8345349751967699,0.02127529964799932
90,leave_one_out,minus_Youth_Dependency,Youth_Dependency,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8015687397827381,0.010651690021838774,0.8921354039964801,0.020639704757340966,0.725945836945221,0.03732737745130973,0.6682064056984662,0.05522405764320059,0.7968750572028206,0.02255972052965038,0.8375559112798874,0.017518890544066155
91,leave_one_out,minus_coastline_cleaned,coastline_cleaned,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7962035080960768,0.00882133975427138,0.8887181920691217,0.02296104123732971,0.717352015232499,0.033489105899351265,0.6599421683231721,0.04765714433739222,0.7877905101832823,0.031574788104685336,0.8315956860380893,0.017873302495378905
92,leave_one_out,minus_days_between_visits,days_between_visits,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7592519295179601,0.008778006439367336,0.8783767533286369,0.006131788979115834,0.6864881458895946,0.034848958445474025,0.6258270822744507,0.047163092844836906,0.7625037358417954,0.03918246603614416,0.8111866483342318,0.02077397434805285
93,leave_one_out,minus_latitude,latitude,"previous_visit_month, previous_visit_season, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.801100071414748,0.010905383294264064,0.8920495255577251,0.02067075565380416,0.7270898418870317,0.03565139985071022,0.6684388664458274,0.05099702802884359,0.7990793451297791,0.027559012210081477,0.838648606238465,0.017890537193011067
94,leave_one_out,minus_longitude,longitude,"previous_visit_month, previous_visit_season, latitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8010931807863348,0.010404163278971134,0.8925282064608633,0.021045214238041607,0.7280080806960835,0.038380581864225,0.6702594447310672,0.056758050065755794,0.7991739077775333,0.026680806219247025,0.8390588346716015,0.018597768860023664
95,leave_one_out,minus_orientation,orientation,"previous_visit_month, previous_visit_season, latitude, longitude, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.802563021891031,0.01352448508750452,0.8883835802890166,0.019955205322230607,0.7251255371695944,0.026080728030626103,0.6675740440883132,0.03470162977842735,0.7944566751913401,0.024652736806248583,0.8366286086310657,0.014715189349746317
96,leave_one_out,minus_previous_total_weight,previous_total_weight,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.6518043416814456,0.02057395019504293,0.8147165523232991,0.024584055282671505,0.5884562399848955,0.017663632985075676,0.5083955662575318,0.012214382981110704,0.7000865516107011,0.04536919899337829,0.7463296071075426,0.022340755511972593
97,leave_one_out,minus_previous_visit_month,previous_visit_month,"previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8012373774880792,0.012009477067832284,0.8923424336267007,0.02166826412750737,0.7188192366293128,0.03433733684875837,0.6609314979615564,0.05008323790979801,0.7902600500996306,0.033248598809649,0.832810333015727,0.019039340495878583
98,leave_one_out,minus_previous_visit_season,previous_visit_season,"previous_visit_month, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7995490878849681,0.010649841858914261,0.8920981071872991,0.02109368439690577,0.7231862939366548,0.03470949433524531,0.6665219200943853,0.048869531869265924,0.7921653607689862,0.028868889453419203,0.8351528754955257,0.018499494414255732
99,leave_one_out,minus_region,region,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7887704667548374,0.009547146632408585,0.8870854134360077,0.018428261412593554,0.7131479812790051,0.024999718696853853,0.6462218475302588,0.037103233854576215,0.7975333474389588,0.03236251130205609,0.8319120394614234,0.015968143368207892
100,leave_one_out,minus_road_network,road_network,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8001159095609273,0.0109692261341071,0.8907671344274387,0.021059660825043798,0.7199324049938608,0.039221270270880716,0.6612440767886312,0.05297209848791714,0.7919180430748601,0.03001321997761648,0.8336839584207075,0.019991143293188993
101,leave_one_out,minus_sediment,sediment,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7962705202041025,0.014142643182810555,0.8900722990699753,0.021692949695756036,0.7128470003991791,0.04478645558495481,0.6536448201088433,0.0645927225859066,0.7870371556407811,0.033084330026864506,0.8291415882783995,0.021499043608283173
102,leave_one_out,minus_tourist_business,tourist_business,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8004028101780897,0.011675527439182175,0.8917435808018818,0.020521506247778928,0.7191664339403181,0.03527556187010433,0.6613974304460702,0.05373147917688432,0.7903975158316622,0.023928230240756368,0.8328935809352533,0.017472207651850084
103,leave_one_out,minus_width_length,width_length,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7992780643492451,0.00954555834444457,0.8902253926696926,0.020563471680334684,0.720781139898787,0.04002839356065173,0.6612427117254265,0.05704546600856579,0.7944821456389627,0.028075527432813413,0.8346070448852734,0.01993777922437904
104,leave_one_out,minus_wind_direction_previous,wind_direction_previous,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7927281017425706,0.013324993585381336,0.8934317966739108,0.01824594406415241,0.731506910273508,0.023431987257364353,0.6852109248140176,0.03598754242723684,0.7857307224821053,0.024129082199579568,0.837523428970097,0.013012935660350208
105,leave_one_out,minus_wind_speed_previous,wind_speed_previous,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8005263754655385,0.013024348838091209,0.8926048697124074,0.01876502496863054,0.7283468931961394,0.03460149835224199,0.6751964616384948,0.04968648384464745,0.79218329506425,0.023629360132595766,0.83762603308537,0.016960358384146782
